frame,x_7,y_7,x_8,y_8,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28
238,0.47616636753082275,0.3252953886985779,0.40935859084129333,0.32740241289138794,0.5278180837631226,0.389536589384079,0.35611969232559204,0.3953757882118225,0.55350661277771,0.47173818945884705,0.32205405831336975,0.477670818567276,0.5782024264335632,0.5523599982261658,0.3082978427410126,0.5583000779151917,0.5167185664176941,0.5522884130477905,0.408393532037735,0.5505943298339844,0.5209859013557434,0.696151852607727,0.43798285722732544,0.6910125017166138,0.49168455600738525,0.8157349824905396,0.4917230010032654,0.8297926783561707
239,0.47193166613578796,0.3215896487236023,0.40641623735427856,0.32276880741119385,0.5221877098083496,0.3850582242012024,0.3528401553630829,0.39031633734703064,0.5526552200317383,0.46609634160995483,0.32136744260787964,0.47270527482032776,0.5778548717498779,0.5443018674850464,0.306860089302063,0.5540093779563904,0.5169515609741211,0.5423625707626343,0.4085839092731476,0.5420843362808228,0.5214207768440247,0.6907891035079956,0.436297744512558,0.6871823072433472,0.49925804138183594,0.8183149099349976,0.4745402932167053,0.8283796310424805
240,0.4676969349384308,0.31602269411087036,0.4064801037311554,0.3176036477088928,0.5168896913528442,0.3831005096435547,0.35174527764320374,0.38521429896354675,0.5503320693969727,0.4642195701599121,0.31995734572410583,0.46781492233276367,0.57816481590271,0.5410975813865662,0.3037703335285187,0.5510380864143372,0.5161606073379517,0.5408616065979004,0.40707650780677795,0.5382782220840454,0.5290535688400269,0.6836766600608826,0.42669063806533813,0.6841980814933777,0.5091864466667175,0.8195935487747192,0.4530629515647888,0.8234854936599731
241,0.4612874686717987,0.31652045249938965,0.4035260081291199,0.3179350793361664,0.5137730836868286,0.3791830837726593,0.3486544191837311,0.3811170160770416,0.5511705875396729,0.4568372368812561,0.3174246847629547,0.46454960107803345,0.5781771540641785,0.5347259640693665,0.3014459013938904,0.5474541187286377,0.5148386359214783,0.5384466052055359,0.40553125739097595,0.5364938974380493,0.5349329113960266,0.6781198382377625,0.4225057363510132,0.6828525066375732,0.5223327875137329,0.8164533376693726,0.4399593770503998,0.8190901875495911
242,0.46003198623657227,0.3162946105003357,0.398239403963089,0.3171091079711914,0.5105929374694824,0.37780454754829407,0.3463782072067261,0.3791373372077942,0.5505058169364929,0.45306596159935,0.3162367343902588,0.46121135354042053,0.5773264765739441,0.5333519577980042,0.2997967302799225,0.5455247759819031,0.515083372592926,0.5366147756576538,0.4056394398212433,0.5339648723602295,0.54401695728302,0.6746748089790344,0.41857782006263733,0.6804105043411255,0.5349450707435608,0.8160117864608765,0.42351841926574707,0.8178194761276245
243,0.45547133684158325,0.3152584135532379,0.39567920565605164,0.31583529710769653,0.505766749382019,0.3753103017807007,0.3426773250102997,0.37819385528564453,0.5495793223381042,0.4491039216518402,0.31190553307533264,0.46075424551963806,0.5765225291252136,0.5268659591674805,0.29805347323417664,0.5446046590805054,0.5151084661483765,0.5362480282783508,0.40533575415611267,0.5344144105911255,0.5540355443954468,0.6747581958770752,0.40968260169029236,0.6796870231628418,0.5439091920852661,0.8154177665710449,0.40669119358062744,0.8134692311286926
244,0.44992706179618835,0.31298455595970154,0.3944995403289795,0.313576877117157,0.5029500126838684,0.3743571639060974,0.33566147089004517,0.3795848488807678,0.5474919080734253,0.45023903250694275,0.3074740469455719,0.46235790848731995,0.5757591724395752,0.5257115364074707,0.29581859707832336,0.5454119443893433,0.512245774269104,0.5321070551872253,0.402781218290329,0.5302950143814087,0.5574331283569336,0.6708635687828064,0.4036433696746826,0.6725820302963257,0.5496327877044678,0.8171811103820801,0.39294224977493286,0.8131791949272156
245,0.44814926385879517,0.3145156502723694,0.387221097946167,0.31498315930366516,0.49646496772766113,0.3743225634098053,0.3332599103450775,0.3784744143486023,0.5411345958709717,0.4514862895011902,0.30170807242393494,0.46253833174705505,0.5747509002685547,0.5267927646636963,0.29255780577659607,0.5467377305030823,0.5105208158493042,0.5314244031906128,0.4019775688648224,0.5305060744285583,0.5613304376602173,0.6697715520858765,0.4037632942199707,0.6700502038002014,0.5607112646102905,0.8175449371337891,0.37938693165779114,0.808631420135498
246,0.4473108947277069,0.31546637415885925,0.38139602541923523,0.31529563665390015,0.49535512924194336,0.37590375542640686,0.32622861862182617,0.37935298681259155,0.536942720413208,0.4540024697780609,0.2958248257637024,0.4639200270175934,0.5734580755233765,0.5297552943229675,0.28961578011512756,0.5476606488227844,0.5084195733070374,0.5318099856376648,0.39976051449775696,0.5312446355819702,0.5620250105857849,0.670005738735199,0.40198037028312683,0.6718624830245972,0.5691383481025696,0.8178098797798157,0.3656194806098938,0.8112753033638
247,0.4411320984363556,0.31586557626724243,0.3786582946777344,0.3160805106163025,0.4937618672847748,0.3762090504169464,0.31968891620635986,0.38014429807662964,0.5363903641700745,0.4581882059574127,0.29231393337249756,0.46588411927223206,0.5732282996177673,0.5319481492042542,0.28866180777549744,0.5477796792984009,0.5072336196899414,0.5332187414169312,0.39660322666168213,0.5316016674041748,0.5661638975143433,0.6718646883964539,0.3973952829837799,0.6785886883735657,0.5793941617012024,0.8216371536254883,0.3490591049194336,0.8147833943367004
248,0.43795692920684814,0.318555623292923,0.37165483832359314,0.3165847957134247,0.4910556375980377,0.37924709916114807,0.3132973611354828,0.38175952434539795,0.5369371771812439,0.4651426672935486,0.28729569911956787,0.47176676988601685,0.5729902386665344,0.5360216498374939,0.28747618198394775,0.5508452653884888,0.5054947733879089,0.533852219581604,0.3942925035953522,0.5323700904846191,0.5670084357261658,0.6732603907585144,0.393534392118454,0.6812037825584412,0.5910014510154724,0.8262551426887512,0.3416239321231842,0.8224468231201172
249,0.4342195391654968,0.3222717344760895,0.37176766991615295,0.32012939453125,0.4870554506778717,0.3840917944908142,0.31023600697517395,0.3871058523654938,0.5351886749267578,0.4691258370876312,0.2850777208805084,0.47931307554244995,0.5721434950828552,0.5374587774276733,0.2864757776260376,0.5567543506622314,0.5017423629760742,0.5371076464653015,0.391546368598938,0.5382567644119263,0.5681116580963135,0.6734737753868103,0.38864266872406006,0.6873260736465454,0.6014779806137085,0.8326519131660461,0.3316537141799927,0.8286212086677551
250,0.43253305554389954,0.32718443870544434,0.36548855900764465,0.3250877559185028,0.48351147770881653,0.38856351375579834,0.3085663616657257,0.3938145339488983,0.5328922867774963,0.4742817282676697,0.27943646907806396,0.48708438873291016,0.5705826878547668,0.542548418045044,0.2831408679485321,0.5622419118881226,0.4955403208732605,0.5449602007865906,0.3872475028038025,0.5471971035003662,0.5717746019363403,0.6787700057029724,0.3823242485523224,0.6951117515563965,0.6074504256248474,0.8398185968399048,0.3262297213077545,0.836652398109436
251,0.432786226272583,0.3333354592323303,0.3653583824634552,0.3331337571144104,0.4828469455242157,0.39554813504219055,0.3083851635456085,0.402728408575058,0.5317289233207703,0.4808860421180725,0.27803748846054077,0.4957411289215088,0.5690074563026428,0.5484503507614136,0.2836545407772064,0.5724706053733826,0.49333158135414124,0.55284583568573,0.3860240876674652,0.5566337704658508,0.5722460746765137,0.6850639581680298,0.3809431791305542,0.7027791738510132,0.6119756698608398,0.8462268114089966,0.32687288522720337,0.8421239852905273
252,0.4316045939922333,0.3367677330970764,0.3646465837955475,0.3366287052631378,0.4804874360561371,0.40220770239830017,0.30685457587242126,0.40798941254615784,0.528276801109314,0.48894667625427246,0.2767390012741089,0.5012748837471008,0.5664094686508179,0.5604302287101746,0.28372618556022644,0.5807924866676331,0.4896017611026764,0.5603803992271423,0.3837873637676239,0.5643048882484436,0.5732653737068176,0.6909836530685425,0.37585562467575073,0.7104531526565552,0.612169623374939,0.8500851392745972,0.32566016912460327,0.8458667993545532
253,0.427397757768631,0.3404989242553711,0.3620547354221344,0.3399121165275574,0.4786141812801361,0.40760451555252075,0.30406486988067627,0.41490569710731506,0.5273178815841675,0.49464720487594604,0.2728841006755829,0.5097565054893494,0.5659854412078857,0.5680640935897827,0.28165823221206665,0.5886716842651367,0.4880955219268799,0.5651708245277405,0.38081106543540955,0.5689102411270142,0.5738441944122314,0.6968520879745483,0.37071722745895386,0.717294454574585,0.6100849509239197,0.8539987802505493,0.3259029984474182,0.8514216542243958
254,0.42609959840774536,0.34484949707984924,0.3580908477306366,0.34412050247192383,0.4747467339038849,0.41165071725845337,0.30106863379478455,0.41955360770225525,0.5255852937698364,0.4969586730003357,0.27111756801605225,0.515184223651886,0.5657138824462891,0.5715881586074829,0.27979663014411926,0.5961669087409973,0.48741570115089417,0.5703425407409668,0.3784152865409851,0.574590265750885,0.5740009546279907,0.7043317556381226,0.3672727346420288,0.7216244339942932,0.606933057308197,0.8541046977043152,0.32641229033470154,0.8546316027641296
255,0.4227968454360962,0.3511695861816406,0.35345491766929626,0.3509705364704132,0.47354423999786377,0.4170049726963043,0.2971806526184082,0.42522087693214417,0.5220770239830017,0.5045107007026672,0.2686634957790375,0.5227205753326416,0.5648940801620483,0.581653356552124,0.2769128084182739,0.6063418388366699,0.48699235916137695,0.5750836133956909,0.37575769424438477,0.5806187391281128,0.5742262005805969,0.7119377851486206,0.3661668002605438,0.7286721467971802,0.604834794998169,0.8575997352600098,0.32799020409584045,0.8616654276847839
256,0.4177808165550232,0.35207706689834595,0.35095950961112976,0.35138753056526184,0.4702930152416229,0.42128652334213257,0.2948458790779114,0.42778149247169495,0.517310619354248,0.5087562203407288,0.26793715357780457,0.5260565876960754,0.5621224045753479,0.5846871137619019,0.2721026539802551,0.6093412637710571,0.4839847683906555,0.576024055480957,0.37090209126472473,0.5800470113754272,0.5740461945533752,0.7140549421310425,0.36536768078804016,0.7292047739028931,0.6037442684173584,0.8581706881523132,0.329144686460495,0.8635536432266235
257,0.4158165454864502,0.3550509512424469,0.3489589989185333,0.35426008701324463,0.4680331349372864,0.4243220388889313,0.29188454151153564,0.43106380105018616,0.5103710293769836,0.515302836894989,0.26874473690986633,0.5291799902915955,0.5596999526023865,0.5922747254371643,0.2682766318321228,0.6129235029220581,0.4804378151893616,0.5787253975868225,0.36751407384872437,0.5825268626213074,0.573976993560791,0.7165701389312744,0.36710068583488464,0.7292022705078125,0.6031703948974609,0.8602007627487183,0.3296900987625122,0.863985538482666
258,0.4142347574234009,0.35559552907943726,0.34661465883255005,0.35477322340011597,0.4667608141899109,0.42644786834716797,0.2889035642147064,0.4324680268764496,0.5046815276145935,0.5195444226264954,0.26933056116104126,0.5311830043792725,0.5527610182762146,0.5952189564704895,0.2662944495677948,0.614055335521698,0.4768363833427429,0.580528199672699,0.3646826148033142,0.584854006767273,0.5731172561645508,0.7171920537948608,0.36821895837783813,0.7316847443580627,0.6023853421211243,0.8596345782279968,0.33011895418167114,0.8635042905807495
259,0.41179725527763367,0.35838937759399414,0.34279605746269226,0.35747796297073364,0.4656202495098114,0.4272156357765198,0.28673475980758667,0.43375539779663086,0.49979740381240845,0.5201990008354187,0.26990270614624023,0.5313860774040222,0.5474587678909302,0.594914972782135,0.2654404640197754,0.6143108606338501,0.47545942664146423,0.5816826224327087,0.3630359172821045,0.586034893989563,0.572013795375824,0.7181328535079956,0.3671470582485199,0.7345722317695618,0.6020031571388245,0.8591798543930054,0.329343318939209,0.865185558795929
260,0.41056451201438904,0.35850951075553894,0.341491162776947,0.3578501045703888,0.4652826488018036,0.42635589838027954,0.28461864590644836,0.43366947770118713,0.49529317021369934,0.5183327794075012,0.2702677547931671,0.5305346250534058,0.5396189093589783,0.5920109152793884,0.2653830945491791,0.6136765480041504,0.4752918779850006,0.5814917087554932,0.3626887798309326,0.5856938362121582,0.5705503821372986,0.7164285182952881,0.3668864369392395,0.7335488200187683,0.6017860174179077,0.8584476709365845,0.32755425572395325,0.864376425743103
261,0.40530654788017273,0.35851365327835083,0.3392203748226166,0.358232319355011,0.4621652066707611,0.4251013398170471,0.28157928586006165,0.43394365906715393,0.4879477918148041,0.5155813097953796,0.2703949213027954,0.5286716222763062,0.5193808078765869,0.589715301990509,0.26558661460876465,0.6120080947875977,0.4727303385734558,0.5817648768424988,0.3605497479438782,0.5860413312911987,0.5673686265945435,0.7159894704818726,0.3654181659221649,0.7327686548233032,0.6018258333206177,0.8592066764831543,0.3257543444633484,0.8637579083442688
262,0.40129220485687256,0.35789021849632263,0.3363920748233795,0.358185350894928,0.4602523744106293,0.42476123571395874,0.27965614199638367,0.43311411142349243,0.4852865934371948,0.5138731002807617,0.2692948579788208,0.5271299481391907,0.5098225474357605,0.5885122418403625,0.266088604927063,0.6110926866531372,0.47234004735946655,0.5834569334983826,0.3601367473602295,0.5878866314888,0.5635374188423157,0.7173744440078735,0.36405444145202637,0.7378212213516235,0.6017351746559143,0.8595640063285828,0.3261672854423523,0.865216851234436
263,0.3979131877422333,0.35773342847824097,0.3339023292064667,0.3578641712665558,0.4574718773365021,0.4239404797554016,0.27878814935684204,0.43293270468711853,0.4810159504413605,0.5132936239242554,0.26881536841392517,0.526295006275177,0.5066468715667725,0.5799564123153687,0.2664499580860138,0.6105787754058838,0.47160130739212036,0.584367036819458,0.3596935570240021,0.5887654423713684,0.560798704624176,0.7181148529052734,0.36250627040863037,0.737745463848114,0.6016738414764404,0.8592371940612793,0.32509586215019226,0.8647288084030151
264,0.39667248725891113,0.35737571120262146,0.3325652778148651,0.3580320477485657,0.45577362179756165,0.4235292077064514,0.27801617980003357,0.43269437551498413,0.4774629771709442,0.5090597867965698,0.2667039632797241,0.5257133841514587,0.5024615526199341,0.5688120126724243,0.265220046043396,0.6103676557540894,0.47115224599838257,0.5847969055175781,0.35996508598327637,0.5895611047744751,0.5594748854637146,0.7184333205223083,0.3621959388256073,0.7372141480445862,0.6014330983161926,0.8590446710586548,0.32442647218704224,0.8642429113388062
265,0.39364907145500183,0.35714876651763916,0.331985741853714,0.3580077886581421,0.4544077217578888,0.42347341775894165,0.2777390480041504,0.432187557220459,0.476631760597229,0.5065516829490662,0.2623419761657715,0.5251455903053284,0.503334641456604,0.5615578889846802,0.2627962827682495,0.6098217964172363,0.47076383233070374,0.5853376984596252,0.35914480686187744,0.5898236036300659,0.5583866834640503,0.7191048860549927,0.3618326783180237,0.736222505569458,0.6009430289268494,0.8588636517524719,0.32435229420661926,0.863872230052948
266,0.3925279378890991,0.356904536485672,0.33111393451690674,0.35795265436172485,0.45332154631614685,0.42304521799087524,0.277276873588562,0.431956946849823,0.4746733009815216,0.5042901039123535,0.2592335641384125,0.5229573249816895,0.5051873326301575,0.5632096529006958,0.25910982489585876,0.6091064810752869,0.4691924750804901,0.5860589742660522,0.3573894798755646,0.5904666185379028,0.5575569868087769,0.7192736268043518,0.36111944913864136,0.736172616481781,0.6007303595542908,0.8590162396430969,0.3238831162452698,0.8636102676391602
267,0.39212509989738464,0.3567284941673279,0.3286978602409363,0.35806921124458313,0.45286110043525696,0.42275214195251465,0.27713918685913086,0.43190798163414,0.47432488203048706,0.5045271515846252,0.25770536065101624,0.5225582718849182,0.505523145198822,0.5655145049095154,0.2581166923046112,0.6089571118354797,0.46940308809280396,0.5858191847801208,0.3572251498699188,0.5904340147972107,0.5571469664573669,0.7202880382537842,0.36097967624664307,0.7365211248397827,0.6006414890289307,0.8593484163284302,0.3228292167186737,0.8643635511398315
268,0.3919597268104553,0.3565351665019989,0.32808199524879456,0.3580020070075989,0.45178550481796265,0.4215870499610901,0.2775454819202423,0.43026313185691833,0.4719699025154114,0.4997463822364807,0.2551180124282837,0.5186054110527039,0.4986793100833893,0.5543704032897949,0.25665128231048584,0.6072162389755249,0.4682783782482147,0.5855051279067993,0.3569183349609375,0.5899585485458374,0.556545615196228,0.7200736999511719,0.36114761233329773,0.7362766265869141,0.6004130244255066,0.8592889904975891,0.32240378856658936,0.8649249076843262
269,0.3912540376186371,0.35594597458839417,0.3259308636188507,0.35788658261299133,0.4513806104660034,0.42065978050231934,0.2775862514972687,0.429208904504776,0.4716563820838928,0.4989970624446869,0.25221988558769226,0.5165822505950928,0.4977855682373047,0.5529735088348389,0.2544599771499634,0.605270504951477,0.46648314595222473,0.5852254629135132,0.35565105080604553,0.5896545648574829,0.5551689863204956,0.7201683521270752,0.3611268699169159,0.7341787815093994,0.6003519296646118,0.8592047691345215,0.32223281264305115,0.8645564913749695
270,0.389623761177063,0.35505616664886475,0.3253958523273468,0.35784000158309937,0.4499973654747009,0.4198060929775238,0.27746328711509705,0.4286177158355713,0.4711541533470154,0.49847689270973206,0.24949145317077637,0.5156317949295044,0.4956696331501007,0.5528494119644165,0.25172480940818787,0.6040497422218323,0.46610480546951294,0.5850592851638794,0.3550080955028534,0.5895501375198364,0.5542383193969727,0.7199894785881042,0.3603191375732422,0.7328469157218933,0.6001490950584412,0.8591658473014832,0.32232218980789185,0.8643643260002136
271,0.38879114389419556,0.3543020188808441,0.3231978416442871,0.35763752460479736,0.44889432191848755,0.41969531774520874,0.2769477963447571,0.4284384846687317,0.4688434600830078,0.4998411238193512,0.24780608713626862,0.515678882598877,0.4943174123764038,0.5557689666748047,0.2502576410770416,0.6039386987686157,0.4658789038658142,0.5848410725593567,0.354533851146698,0.589272141456604,0.5534215569496155,0.7198551893234253,0.36006835103034973,0.7325286865234375,0.5998436212539673,0.8591279983520508,0.3223755359649658,0.8642250895500183
272,0.3880564868450165,0.3531047999858856,0.32226914167404175,0.3571278154850006,0.44753745198249817,0.4194561541080475,0.27633509039878845,0.4281752109527588,0.46610158681869507,0.5008423924446106,0.2467307597398758,0.5156884789466858,0.4926227927207947,0.5605510473251343,0.24867995083332062,0.603842556476593,0.46591976284980774,0.5846508145332336,0.3543694317340851,0.5891810655593872,0.5529533624649048,0.7201045751571655,0.3592345714569092,0.7320842742919922,0.5997617244720459,0.8590723872184753,0.3224305808544159,0.8641201257705688
273,0.3877221941947937,0.3520664572715759,0.3223026692867279,0.3564768433570862,0.44689974188804626,0.4190264344215393,0.2758740484714508,0.4279613494873047,0.46668070554733276,0.5005660057067871,0.2467392235994339,0.5156887769699097,0.4926179349422455,0.5599643588066101,0.24659022688865662,0.6039047241210938,0.46556198596954346,0.5844030380249023,0.35394662618637085,0.5886176824569702,0.5526716709136963,0.7200546264648438,0.3585544526576996,0.7315157651901245,0.5993790030479431,0.8590003252029419,0.32247495651245117,0.8640800714492798
274,0.3874901235103607,0.3511751592159271,0.3222252428531647,0.3558492660522461,0.44670072197914124,0.41896700859069824,0.2751317620277405,0.4279022216796875,0.4663831889629364,0.5007716417312622,0.24681860208511353,0.5157486200332642,0.49198418855667114,0.5602543950080872,0.2444191575050354,0.6042803525924683,0.465276300907135,0.5843573808670044,0.3534514307975769,0.5883607864379883,0.5526565909385681,0.7203570008277893,0.3577689230442047,0.731545627117157,0.5993594527244568,0.8589786291122437,0.3225158751010895,0.8640735745429993
275,0.3873307406902313,0.350266695022583,0.32215988636016846,0.3552171289920807,0.4468284547328949,0.41894108057022095,0.27454397082328796,0.42784443497657776,0.466782808303833,0.5008358955383301,0.24697495996952057,0.515792727470398,0.4927031993865967,0.5592476725578308,0.2422061264514923,0.6046032309532166,0.46499955654144287,0.5842655301094055,0.35251882672309875,0.5882527232170105,0.5526994466781616,0.7212139368057251,0.3563452959060669,0.7319875955581665,0.5993261933326721,0.8589602708816528,0.322354793548584,0.8642194867134094
276,0.38718104362487793,0.34939154982566833,0.3218652606010437,0.35448578000068665,0.4469620883464813,0.41880616545677185,0.2736910581588745,0.42782264947891235,0.4682351350784302,0.5003548860549927,0.2471698373556137,0.5159183740615845,0.49326592683792114,0.5574555397033691,0.24025431275367737,0.6050759553909302,0.46447816491127014,0.5842199325561523,0.35072025656700134,0.5881635546684265,0.5527257323265076,0.7212242484092712,0.3551887571811676,0.731863260269165,0.5990718603134155,0.8589366674423218,0.32219672203063965,0.864090085029602
277,0.3870798349380493,0.34915250539779663,0.32134929299354553,0.353912353515625,0.44703903794288635,0.41867008805274963,0.2725018858909607,0.4280940592288971,0.46981731057167053,0.4991685450077057,0.2472684383392334,0.516537070274353,0.4936191439628601,0.5556212067604065,0.23891614377498627,0.6052583456039429,0.4633122384548187,0.5841612219810486,0.34860652685165405,0.5880653262138367,0.5527414083480835,0.7211936712265015,0.3552519977092743,0.7315394282341003,0.5983899831771851,0.8585315942764282,0.32194751501083374,0.8635484576225281
278,0.3870863914489746,0.3483051061630249,0.32035112380981445,0.35298436880111694,0.4471319913864136,0.41845908761024475,0.27130964398384094,0.42822927236557007,0.469878226518631,0.4990518093109131,0.24737071990966797,0.5169535279273987,0.4936596751213074,0.5549889206886292,0.23773585259914398,0.605619490146637,0.46308907866477966,0.5841375589370728,0.3474951982498169,0.5881475806236267,0.5532763004302979,0.7214541435241699,0.355170875787735,0.7315424680709839,0.5986116528511047,0.8585293889045715,0.321798712015152,0.8620706796646118
279,0.3871326744556427,0.3476741909980774,0.31974518299102783,0.35231974720954895,0.4471619129180908,0.41828402876853943,0.27053743600845337,0.4283888339996338,0.47016093134880066,0.498861163854599,0.24746379256248474,0.517458438873291,0.49252933263778687,0.5550862550735474,0.2368827760219574,0.6059789657592773,0.4631020128726959,0.5839494466781616,0.3472840189933777,0.5881983041763306,0.5535730719566345,0.7218436002731323,0.3552263081073761,0.7316502928733826,0.6002588868141174,0.8594869375228882,0.3217281699180603,0.8620430827140808
280,0.38674867153167725,0.3476957082748413,0.31975364685058594,0.3521242141723633,0.44723090529441833,0.4181993007659912,0.2702063322067261,0.4284335672855377,0.47025251388549805,0.49848708510398865,0.247507706284523,0.5175133347511292,0.49136632680892944,0.5547813773155212,0.23594322800636292,0.6062248349189758,0.46311742067337036,0.5838672518730164,0.3471425771713257,0.588207483291626,0.554054856300354,0.7220017313957214,0.3552711606025696,0.7320271730422974,0.6009162664413452,0.8604384660720825,0.3217315971851349,0.8619171977043152
281,0.3867919147014618,0.3477061688899994,0.31932491064071655,0.35213491320610046,0.4476596415042877,0.41817283630371094,0.2702350914478302,0.42842787504196167,0.4706633388996124,0.49841228127479553,0.24756838381290436,0.517558217048645,0.49117979407310486,0.5548303127288818,0.23517070710659027,0.6062235832214355,0.4631287455558777,0.5838521718978882,0.34706467390060425,0.5881933569908142,0.5544719099998474,0.7221308946609497,0.3553098142147064,0.7321043610572815,0.601152777671814,0.8610712885856628,0.32172295451164246,0.8616364598274231
282,0.38687825202941895,0.34760981798171997,0.3192700147628784,0.35207584500312805,0.44793859124183655,0.4180390238761902,0.27027830481529236,0.42840999364852905,0.47084155678749084,0.49752941727638245,0.24761952459812164,0.5170447826385498,0.4913093149662018,0.549962043762207,0.23513075709342957,0.6056541204452515,0.4628680348396301,0.5838889479637146,0.3466984033584595,0.5881728529930115,0.5545907616615295,0.7221394777297974,0.3553132116794586,0.7321025133132935,0.6011244654655457,0.8610453605651855,0.3217260539531708,0.8602874875068665
283,0.38689571619033813,0.34736019372940063,0.31929251551628113,0.35192766785621643,0.44811028242111206,0.41779255867004395,0.2703135311603546,0.4283459782600403,0.47090089321136475,0.49702125787734985,0.24807056784629822,0.5167203545570374,0.4914032816886902,0.5461364984512329,0.23531010746955872,0.605331540107727,0.46281275153160095,0.5838993787765503,0.3465852439403534,0.5881167650222778,0.5546030402183533,0.722126305103302,0.35529133677482605,0.7320772409439087,0.6006895899772644,0.8609733581542969,0.3217276632785797,0.8592997789382935
284,0.386915385723114,0.347186803817749,0.3193308413028717,0.3517581820487976,0.4484105706214905,0.417532354593277,0.2703416049480438,0.4283406138420105,0.4714145362377167,0.4949527382850647,0.248373344540596,0.5166686177253723,0.49225836992263794,0.5413120985031128,0.23548488318920135,0.6050187349319458,0.4627968668937683,0.5838898420333862,0.3463858664035797,0.5880609750747681,0.5546149611473083,0.7221248149871826,0.35520458221435547,0.7317821979522705,0.600249707698822,0.8604386448860168,0.3217300772666931,0.8582011461257935
285,0.3883797824382782,0.3471229374408722,0.3193069100379944,0.3516281247138977,0.44872522354125977,0.4175001084804535,0.2704044580459595,0.42833542823791504,0.47273337841033936,0.49421796202659607,0.24865588545799255,0.5167325735092163,0.49234530329704285,0.5380531549453735,0.23563210666179657,0.6048131585121155,0.4628017544746399,0.5838903188705444,0.34627223014831543,0.5880421996116638,0.5546109080314636,0.7221165299415588,0.3550855815410614,0.7313862442970276,0.5999863743782043,0.859740138053894,0.32172614336013794,0.8574527502059937
286,0.3889073133468628,0.3472006320953369,0.31928664445877075,0.35159772634506226,0.4487428069114685,0.41748470067977905,0.2704209089279175,0.42848658561706543,0.47335875034332275,0.49451184272766113,0.24945011734962463,0.5176657438278198,0.49234288930892944,0.5401791930198669,0.23641961812973022,0.6046363115310669,0.46287739276885986,0.5837968587875366,0.34629255533218384,0.5878509879112244,0.5545951128005981,0.7220767736434937,0.35509124398231506,0.730534553527832,0.599824845790863,0.8589445352554321,0.3216826319694519,0.8570058941841125
287,0.3888249397277832,0.3472330570220947,0.3192737400531769,0.3516005277633667,0.44876420497894287,0.4174758493900299,0.2704465389251709,0.4285129904747009,0.47373127937316895,0.4957018792629242,0.2508530616760254,0.5180076360702515,0.4919555187225342,0.5443751811981201,0.23714882135391235,0.604558527469635,0.46302416920661926,0.5835567712783813,0.34633344411849976,0.5876214504241943,0.5546813607215881,0.7217966318130493,0.3550845980644226,0.7292959094047546,0.5998144149780273,0.8586094975471497,0.3215861916542053,0.8569652438163757
288,0.38882768154144287,0.3469674289226532,0.31928151845932007,0.35147568583488464,0.4492223858833313,0.4175597131252289,0.2708214521408081,0.4286690354347229,0.47382283210754395,0.4972444474697113,0.252765029668808,0.5187222361564636,0.4919750690460205,0.5450465083122253,0.23846976459026337,0.6047803163528442,0.46353548765182495,0.5834278464317322,0.3465290367603302,0.587593674659729,0.555647611618042,0.7218025922775269,0.3551066517829895,0.7292333841323853,0.599983811378479,0.8585594296455383,0.3211716413497925,0.8570100665092468
289,0.389405220746994,0.3467082679271698,0.3193548619747162,0.3510424792766571,0.4492577910423279,0.4175684452056885,0.2714918851852417,0.42867574095726013,0.47463032603263855,0.4976106286048889,0.2540331184864044,0.519036591053009,0.4922037422657013,0.5485374927520752,0.24066859483718872,0.6050791144371033,0.4635871946811676,0.5820697546005249,0.346892774105072,0.5855644941329956,0.556642472743988,0.7213266491889954,0.3556492328643799,0.7285874485969543,0.6002957820892334,0.8584310412406921,0.32063037157058716,0.8569480776786804
290,0.39085710048675537,0.34670719504356384,0.3196324110031128,0.35091567039489746,0.4496334195137024,0.4175497591495514,0.2719726264476776,0.42888587713241577,0.475965678691864,0.4976041913032532,0.2546144723892212,0.519307017326355,0.4927501678466797,0.54780113697052,0.24325361847877502,0.6051976680755615,0.46361881494522095,0.5817281603813171,0.3470204174518585,0.5850242376327515,0.5576909184455872,0.7212690114974976,0.35587361454963684,0.7283941507339478,0.6009715795516968,0.858538806438446,0.32034608721733093,0.8569502830505371
291,0.3922217786312103,0.3467160761356354,0.32081353664398193,0.3508228063583374,0.4497818052768707,0.41755396127700806,0.27287885546684265,0.4291000962257385,0.47637397050857544,0.497351735830307,0.25507786870002747,0.5193088054656982,0.49347567558288574,0.5470560789108276,0.24585388600826263,0.6049889326095581,0.46362605690956116,0.5814696550369263,0.34711936116218567,0.5846686959266663,0.558833122253418,0.7208901643753052,0.35653117299079895,0.7282997369766235,0.6021458506584167,0.8589686155319214,0.31997618079185486,0.8569232225418091
292,0.3927680552005768,0.34695273637771606,0.3217145800590515,0.35085535049438477,0.4498792886734009,0.4175511300563812,0.2733783423900604,0.42912155389785767,0.47810351848602295,0.4964207112789154,0.25537705421447754,0.5183801054954529,0.4952865540981293,0.5468630194664001,0.24928031861782074,0.6041937470436096,0.46475517749786377,0.5815496444702148,0.3489684760570526,0.5850424766540527,0.5608456134796143,0.7209012508392334,0.3570626974105835,0.7288414239883423,0.6025328636169434,0.8589679002761841,0.31985777616500854,0.856824517250061
